filepath,labels
364105.wav,0
396874.wav,0
429143.wav,0
429144.wav,0
414819.wav,0
413284.wav,0
119909.wav,0
371300.wav,0
37992.wav,0
325745.wav,0
20083.wav,0
20084.wav,0
20085.wav,0
20086.wav,0
20087.wav,0
334966.wav,0
336514.wav,0
336515.wav,0
237698.wav,0
123013.wav,0
123014.wav,0
85124.wav,0
347788.wav,0
319635.wav,0
319636.wav,0
245909.wav,0
245908.wav,0
334490.wav,0
334495.wav,0
59049.wav,0
383157.wav,0
408785.wav,0
125657.wav,0
11482.wav,0
218336.wav,0
108268.wav,0
152303.wav,0
152305.wav,0
152306.wav,0
152307.wav,0
152308.wav,0
152310.wav,0
237308.wav,0
109312.wav,0
414467.wav,0
414468.wav,0
421642.wav,0
421643.wav,0
408337.wav,0
376599.wav,0
426266.wav,0
344353.wav,0
183614.wav,0
268095.wav,0
237379.wav,0
237380.wav,0
237397.wav,0
353622.wav,0
322397.wav,0
167263.wav,0
413024.wav,0
413025.wav,0
151906.wav,0
119141.wav,0
413026.wav,0
151907.wav,0
408430.wav,0
66928.wav,0
237936.wav,0
108402.wav,0
155008.wav,0
181633.wav,0
426371.wav,0
412549.wav,0
170893.wav,0
170894.wav,0
120215.wav,0
257956.wav,0
119725.wav,0
119726.wav,0
89521.wav,0
89522.wav,0
365492.wav,0
89525.wav,0
365507.wav,0
336323.wav,0
211918.wav,0
211919.wav,0
152529.wav,0
152530.wav,0
152531.wav,0
185809.wav,0
276440.wav,0
94173.wav,0
250850.wav,0
108516.wav,0
418792.wav,0
108523.wav,0
76276.wav,0
76277.wav,0
388497.wav,0
427300.wav,0
427301.wav,0
427305.wav,0
113664.wav,0
113665.wav,0
113666.wav,0
113667.wav,0
113668.wav,0
113669.wav,0
189446.wav,0
113670.wav,0
113672.wav,0
414976.wav,0
113674.wav,0
113675.wav,0
209420.wav,0
113676.wav,0
209422.wav,0
257815.wav,0
263960.wav,0
263959.wav,0
209434.wav,0
263961.wav,0
263963.wav,0
209437.wav,0
263964.wav,0
263962.wav,0
209442.wav,0
28451.wav,0
28452.wav,0
209445.wav,0
28453.wav,0
140582.wav,0
183592.wav,0
29739.wav,0
140589.wav,0
140590.wav,0
140591.wav,0
39984.wav,0
39985.wav,0
140592.wav,0
251957.wav,0
251958.wav,0
21560.wav,0
251963.wav,0
100155.wav,0
251966.wav,0
187708.wav,0
73288.wav,0
73289.wav,0
73290.wav,0
161099.wav,0
418385.wav,0
216150.wav,0
187734.wav,0
161113.wav,0
161114.wav,0
161115.wav,0
382302.wav,0
207456.wav,0
207457.wav,0
262753.wav,0
207463.wav,0
207470.wav,0
341113.wav,0
197248.wav,0
324228.wav,0
324230.wav,0
162439.wav,0
207247.wav,0
321169.wav,0
32402.wav,0
209042.wav,0
184723.wav,0
207252.wav,0
418199.wav,0
418200.wav,0
18603.wav,0
143558.wav,0
143560.wav,0
208840.wav,0
208841.wav,0
189644.wav,0
208846.wav,0
208847.wav,0
96210.wav,0
208854.wav,0
31447.wav,0
208855.wav,0
208861.wav,0
194786.wav,0
106729.wav,0
57325.wav,0
113661.wav,0
231934.wav,0
113663.wav,0
156677.wav,0
26128.wav,0
322599.wav,0
41004.wav,0
39983.wav,0
251967.wav,0
251968.wav,0
330816.wav,0
162367.wav,0
251974.wav,0
251975.wav,0
251976.wav,0
73292.wav,0
73297.wav,0
386140.wav,0
184412.wav,0
162408.wav,0
184947.wav,0
343685.wav,0
343690.wav,0
94867.wav,0
416418.wav,0
143557.wav,0
143563.wav,0
324311.wav,0
324318.wav,0
324319.wav,0
21737.wav,0
200436.wav,0
23288.wav,0
346372.wav,0
320786.wav,0
187678.wav,0
154926.wav,0
100150.wav,0
77113.wav,0
276291.wav,0
219466.wav,0
369482.wav,0
219468.wav,0
219469.wav,0
219470.wav,0
219467.wav,0
219471.wav,0
181071.wav,0
195410.wav,0
161102.wav,0
195412.wav,0
127321.wav,0
263522.wav,0
431473.wav,0
403316.wav,0
59277.wav,0
329616.wav,0
93076.wav,0
237974.wav,0
103325.wav,0
17822.wav,0
251323.wav,0
251325.wav,0
251328.wav,0
16322.wav,0
98247.wav,0
8135.wav,0
351183.wav,0
26096.wav,0
69607.wav,0
69609.wav,0
420442.wav,0
109578.wav,0
195091.wav,0
387616.wav,0
213546.wav,0
100400.wav,0
326719.wav,0
371290.wav,0
90720.wav,0
90721.wav,0
200289.wav,0
197734.wav,0
3206.wav,0
3207.wav,0
3208.wav,0
3209.wav,0
3210.wav,0
3211.wav,0
3212.wav,0
253580.wav,0
97423.wav,0
353433.wav,0
23722.wav,0
414916.wav,0
75987.wav,0
261847.wav,0
75994.wav,0
75997.wav,0
75998.wav,0
76001.wav,0
76002.wav,0
76005.wav,0
76006.wav,0
76007.wav,0
321255.wav,0
321256.wav,0
92911.wav,0
155381.wav,0
243959.wav,0
93946.wav,0
234238.wav,0
55041.wav,0
224011.wav,0
55052.wav,0
126738.wav,0
31006.wav,0
163117.wav,0
56627.wav,0
59198.wav,0
59200.wav,0
59201.wav,0
371535.wav,0
38239.wav,0
420716.wav,0
56693.wav,0
77697.wav,0
91533.wav,0
38288.wav,0
18834.wav,0
38290.wav,0
110996.wav,0
263571.wav,0
38291.wav,0
173979.wav,0
23452.wav,0
173980.wav,0
417695.wav,0
325542.wav,0
328615.wav,0
328616.wav,0
102841.wav,0
252865.wav,0
252866.wav,0
252867.wav,0
317386.wav,0
171468.wav,0
411087.wav,0
109519.wav,0
51688.wav,0
263159.wav,0
208891.wav,0
39934.wav,0
186380.wav,0
111124.wav,0
233493.wav,0
111125.wav,0
185883.wav,0
389664.wav,0
15395.wav,0
347686.wav,0
94262.wav,0
94263.wav,0
267320.wav,0
267321.wav,0
94264.wav,0
370235.wav,0
94265.wav,0
50749.wav,0
189501.wav,0
34879.wav,0
344637.wav,0
344635.wav,0
189500.wav,0
171086.wav,0
232530.wav,0
71786.wav,0
70763.wav,0
190577.wav,0
232565.wav,0
190583.wav,0
169592.wav,0
86137.wav,0
232566.wav,0
64126.wav,0
410762.wav,0
212622.wav,0
268966.wav,0
86186.wav,0
377514.wav,0
334514.wav,0
267961.wav,0
153274.wav,0
408767.wav,0
153283.wav,0
128724.wav,0
177879.wav,0
177880.wav,0
333026.wav,0
27367.wav,0
268525.wav,0
171252.wav,0
83703.wav,0
48401.wav,0
397603.wav,0
175395.wav,0
175401.wav,0
175400.wav,0
175402.wav,0
400686.wav,0
400687.wav,0
408369.wav,0
389426.wav,0
389427.wav,0
372542.wav,0
11586.wav,0
11587.wav,0
11588.wav,0
238408.wav,0
238411.wav,0
237389.wav,0
233302.wav,0
254814.wav,0
144225.wav,0
144227.wav,0
144228.wav,0
144231.wav,0
144232.wav,0
144233.wav,0
144234.wav,0
324464.wav,0
219506.wav,0
353650.wav,0
232834.wav,0
232837.wav,0
232840.wav,0
426377.wav,0
345485.wav,0
345486.wav,0
345489.wav,0
95122.wav,0
152978.wav,0
215956.wav,0
418196.wav,0
253336.wav,0
422814.wav,0
422815.wav,0
422816.wav,0
85922.wav,0
85923.wav,0
85924.wav,0
85925.wav,0
85926.wav,0
371619.wav,0
422818.wav,0
422819.wav,0
371620.wav,0
72623.wav,0
156603.wav,0
262601.wav,0
156109.wav,0
264144.wav,0
264150.wav,0
264151.wav,0
232925.wav,0
211934.wav,0
211935.wav,0
232929.wav,0
264165.wav,0
254955.wav,0
136694.wav,0
336891.wav,0
262918.wav,0
394381.wav,0
326193.wav,0
116346.wav,0
425661.wav,0
110854.wav,0
336651.wav,0
63244.wav,0
63245.wav,0
103185.wav,0
364830.wav,0
184609.wav,0
156195.wav,0
20782.wav,0
78385.wav,0
321077.wav,0
211512.wav,0
396088.wav,0
73022.wav,0
323391.wav,0
350534.wav,0
335184.wav,0
263523.wav,0
221813.wav,0
425077.wav,0
101239.wav,0
427384.wav,0
101241.wav,0
101242.wav,0
325246.wav,0
101243.wav,0
101244.wav,0
319360.wav,0
274563.wav,0
266899.wav,0
322202.wav,0
64162.wav,0
162726.wav,0
59054.wav,0
59056.wav,0
93110.wav,0
121287.wav,0
319184.wav,0
270289.wav,0
393941.wav,0
180951.wav,0
161238.wav,0
212194.wav,0
212197.wav,0
50920.wav,0
101868.wav,0
262654.wav,0
350733.wav,0
31783.wav,0
92927.wav,0
77406.wav,0
77407.wav,0
77409.wav,0
77412.wav,0
77413.wav,0
77414.wav,0
77415.wav,0
77416.wav,0
77417.wav,0
77418.wav,0
77419.wav,0
77420.wav,0
77421.wav,0
77422.wav,0
77423.wav,0
77424.wav,0
77426.wav,0
44702.wav,0
44704.wav,0
92950.wav,0
160996.wav,0
156910.wav,0
92915.wav,0
92916.wav,0
92917.wav,0
92918.wav,0
92919.wav,0
92920.wav,0
92921.wav,0
92922.wav,0
92923.wav,0
92924.wav,0
92925.wav,0
92926.wav,0
92928.wav,0
92929.wav,0
92930.wav,0
92931.wav,0
92932.wav,0
92933.wav,0
92934.wav,0
92935.wav,0
92936.wav,0
92937.wav,0
92938.wav,0
92939.wav,0
92940.wav,0
92941.wav,0
92942.wav,0
92943.wav,0
92944.wav,0
92945.wav,0
92946.wav,0
92947.wav,0
92948.wav,0
92949.wav,0
82710.wav,0
92951.wav,0
92952.wav,0
92953.wav,0
92954.wav,0
92955.wav,0
92956.wav,0
92957.wav,0
92958.wav,0
92959.wav,0
92960.wav,0
92961.wav,0
92962.wav,0
92963.wav,0
92964.wav,0
92965.wav,0
92966.wav,0
67879.wav,0
92968.wav,0
92967.wav,0
92970.wav,0
92971.wav,0
92972.wav,0
92969.wav,0
50497.wav,0
63331.wav,0
63332.wav,0
63333.wav,0
63334.wav,0
63335.wav,0
63336.wav,0
63339.wav,0
63340.wav,0
63338.wav,0
63341.wav,0
63337.wav,0
18287.wav,0
18290.wav,0
368516.wav,0
351109.wav,0
351110.wav,0
351111.wav,0
351112.wav,0
30597.wav,0
278944.wav,0
32168.wav,0
416683.wav,0
416686.wav,0
194481.wav,0
194483.wav,0
416692.wav,0
194485.wav,0
194484.wav,0
416695.wav,0
416694.wav,0
416698.wav,0
416700.wav,0
416701.wav,0
189192.wav,0
189195.wav,0
189202.wav,0
394408.wav,0
53979.wav,0
53978.wav,0
53984.wav,0
59040.wav,0
59041.wav,0
65413.wav,0
103049.wav,0
98453.wav,0
377109.wav,0
91543.wav,0
268954.wav,0
67483.wav,0
268958.wav,0
13598.wav,0
268960.wav,0
46241.wav,0
251938.wav,0
32797.wav,0
191016.wav,0
274216.wav,0
125178.wav,0
38574.wav,0
33457.wav,0
274224.wav,0
353972.wav,0
344118.wav,0
56760.wav,0
56761.wav,0
56762.wav,0
56763.wav,0
56764.wav,0
52413.wav,0
56765.wav,0
56766.wav,0
414659.wav,0
92486.wav,0
346054.wav,0
106953.wav,0
209610.wav,0
98121.wav,0
212812.wav,0
209609.wav,0
354132.wav,0
32852.wav,0
194774.wav,0
194775.wav,0
55126.wav,0
55127.wav,0
110939.wav,0
31580.wav,0
18781.wav,0
430176.wav,0
149092.wav,0
251495.wav,0
86123.wav,0
262001.wav,0
182514.wav,0
62197.wav,0
62198.wav,0
62199.wav,0
47352.wav,0
13563.wav,0
98855.wav,0
337467.wav,0
337468.wav,0
337469.wav,0
337470.wav,0
337471.wav,0
337472.wav,0
337473.wav,0
337474.wav,0
337475.wav,0
337476.wav,0
337477.wav,0
337478.wav,0
337479.wav,0
337482.wav,0
337483.wav,0
337484.wav,0
337485.wav,0
337486.wav,0
162894.wav,0
337488.wav,0
337489.wav,0
337490.wav,0
337487.wav,0
337491.wav,0
337494.wav,0
337493.wav,0
337495.wav,0
337497.wav,0
337498.wav,0
337499.wav,0
337500.wav,0
337501.wav,0
337502.wav,0
337503.wav,0
337504.wav,0
337505.wav,0
337507.wav,0
337508.wav,0
337509.wav,0
337510.wav,0
337511.wav,0
337512.wav,0
337513.wav,0
337514.wav,0
337515.wav,0
337516.wav,0
337517.wav,0
337518.wav,0
106098.wav,0
234611.wav,0
91514.wav,0
69245.wav,0
200349.wav,0
64182.wav,0
80595.wav,0
68312.wav,0
344537.wav,0
60386.wav,0
199653.wav,0
337496.wav,0
108788.wav,0
167454.wav,0
233589.wav,0
317654.wav,0
317656.wav,0
423959.wav,0
411761.wav,0
209576.wav,0
34860.wav,0
74753.wav,0
414224.wav,0
76812.wav,0
416285.wav,0
416288.wav,0
85549.wav,0
60468.wav,0
417339.wav,0
126531.wav,0
94788.wav,0
94790.wav,0
346696.wav,0
346697.wav,0
346698.wav,0
346699.wav,0
382028.wav,0
346701.wav,0
94792.wav,0
259671.wav,0
54362.wav,0
272478.wav,0
272480.wav,0
176226.wav,0
178282.wav,0
69246.wav,0
123008.wav,0
325252.wav,0
377989.wav,0
325255.wav,0
32905.wav,0
336521.wav,0
31373.wav,0
31374.wav,0
32918.wav,0
214186.wav,0
419503.wav,0
339637.wav,0
339638.wav,0
339639.wav,0
339640.wav,0
339641.wav,0
339642.wav,0
339643.wav,0
339644.wav,0
406717.wav,0
406718.wav,0
339645.wav,0
339648.wav,0
339649.wav,0
339650.wav,0
339646.wav,0
339652.wav,0
339653.wav,0
339654.wav,0
339655.wav,0
339656.wav,0
339657.wav,0
94405.wav,0
339651.wav,0
211156.wav,0
211157.wav,0
211159.wav,0
211160.wav,0
316643.wav,0
20196.wav,0
20197.wav,0
365799.wav,0
212721.wav,0
212722.wav,0
233715.wav,0
212723.wav,0
118520.wav,0
20731.wav,0
204045.wav,0
158991.wav,0
204047.wav,0
158993.wav,0
208658.wav,0
158995.wav,0
174863.wav,0
158997.wav,0
174865.wav,0
208664.wav,0
159002.wav,0
159003.wav,0
159004.wav,0
159005.wav,0
348958.wav,0
159007.wav,0
159008.wav,0
35631.wav,0
339647.wav,0
379187.wav,0
379189.wav,0
379192.wav,0
379198.wav,0
188224.wav,0
352065.wav,0
188226.wav,0
352066.wav,0
352068.wav,0
250691.wav,0
188225.wav,0
250695.wav,0
250696.wav,0
352071.wav,0
352069.wav,0
250692.wav,0
337233.wav,0
406716.wav,0
337235.wav,0
337234.wav,0
337236.wav,0
119133.wav,0
406719.wav,0
322405.wav,0
406720.wav,0
141680.wav,0
406722.wav,0
108408.wav,0
235903.wav,0
253337.wav,0
253338.wav,0
378848.wav,0
378275.wav,0
203172.wav,0
59317.wav,0
59318.wav,0
118199.wav,0
15285.wav,0
94680.wav,0
378328.wav,0
94682.wav,0
94683.wav,0
378332.wav,0
94687.wav,0
94684.wav,0
92638.wav,0
378847.wav,0
378846.wav,0
94689.wav,0
378852.wav,0
378853.wav,0
94688.wav,0
419303.wav,0
360432.wav,0
360433.wav,0
378867.wav,0
89588.wav,0
378868.wav,0
383926.wav,0
341068.wav,0
178178.wav,0
355336.wav,0
269483.wav,0
67041.wav,0
110459.wav,0
113777.wav,0
132634.wav,0
404477.wav,0
395492.wav,0
263619.wav,0
191489.wav,0
186531.wav,0
429234.wav,0
368130.wav,0
401620.wav,0
104815.wav,0
428165.wav,0
22770.wav,0
321283.wav,0
321290.wav,0
379407.wav,0
408852.wav,0
72203.wav,0
136705.wav,0
136706.wav,0
275713.wav,0
119812.wav,0
179718.wav,0
258056.wav,0
107274.wav,0
237323.wav,0
107275.wav,0
118031.wav,0
46353.wav,0
71187.wav,0
340243.wav,0
60180.wav,0
57111.wav,0
340248.wav,0
340249.wav,0
340247.wav,0
340250.wav,0
62493.wav,0
188446.wav,0
43554.wav,0
7974.wav,0
366378.wav,0
272170.wav,0
80689.wav,0
349491.wav,0
349492.wav,0
166457.wav,0
146233.wav,0
432442.wav,0
146235.wav,0
209212.wav,0
146234.wav,0
222524.wav,0
223554.wav,0
198982.wav,0
198983.wav,0
198984.wav,0
198985.wav,0
198986.wav,0
198987.wav,0
362314.wav,0
198988.wav,0
391758.wav,0
378697.wav,0
404060.wav,0
22881.wav,0
201322.wav,0
201323.wav,0
201324.wav,0
62832.wav,0
68724.wav,0
366196.wav,0
366197.wav,0
204404.wav,0
262004.wav,0
174714.wav,0
402557.wav,0
70270.wav,0
18810.wav,0
61838.wav,0
334226.wav,0
250258.wav,0
250260.wav,0
274839.wav,0
250521.wav,0
274840.wav,0
362907.wav,0
320411.wav,0
9886.wav,0
160681.wav,0
79284.wav,0
79285.wav,0
262326.wav,0
98231.wav,0
114618.wav,0
186555.wav,0
74684.wav,0
28098.wav,0
250054.wav,0
169160.wav,0
169161.wav,0
250059.wav,0
169163.wav,0
250060.wav,0
169165.wav,0
179662.wav,0
409040.wav,0
238035.wav,0
119764.wav,0
84693.wav,0
66261.wav,0
66264.wav,0
84709.wav,0
241639.wav,0
333288.wav,0
57321.wav,0
25067.wav,0
94702.wav,0
86265.wav,0
420483.wav,0
182789.wav,0
424971.wav,0
154636.wav,0
377337.wav,0
340251.wav,0
176157.wav,0
340253.wav,0
90143.wav,0
234782.wav,0
340254.wav,0
340255.wav,0
100646.wav,0
187944.wav,0
235824.wav,0
60978.wav,0
415540.wav,0
404533.wav,0
415287.wav,0
66364.wav,0
389708.wav,0
250703.wav,0
274256.wav,0
334674.wav,0
14160.wav,0
425046.wav,0
182359.wav,0
24925.wav,0
160350.wav,0
324711.wav,0
77935.wav,0
405755.wav,0
277360.wav,0
277361.wav,0
25718.wav,0
343927.wav,0
174203.wav,0
231550.wav,0
54911.wav,0
254339.wav,0
254340.wav,0
333447.wav,0
333449.wav,0
333450.wav,0
324746.wav,0
330377.wav,0
91277.wav,0
84620.wav,0
254859.wav,0
386444.wav,0
211096.wav,0
241562.wav,0
195228.wav,0
213150.wav,0
387239.wav,0
101799.wav,0
140716.wav,0
258226.wav,0
118202.wav,0
399548.wav,0
50620.wav,0
119741.wav,0
344002.wav,0
66248.wav,0
153290.wav,0
6858.wav,0
216012.wav,0
184789.wav,0
60385.wav,0
181480.wav,0
181481.wav,0
181482.wav,0
181483.wav,0
57836.wav,0
390381.wav,0
181485.wav,0
181486.wav,0
170736.wav,0
170737.wav,0
170738.wav,0
181490.wav,0
170740.wav,0
170739.wav,0
57837.wav,0
405753.wav,0
405754.wav,0
112379.wav,0
405756.wav,0
254205.wav,0
382718.wav,0
316682.wav,0
22758.wav,0
326706.wav,0
155516.wav,0
398077.wav,0
383368.wav,0
45579.wav,0
240381.wav,0
126706.wav,0
327534.wav,0
120898.wav,0
279044.wav,0
269111.wav,0
87078.wav,0
155660.wav,0
410758.wav,0
242571.wav,0
369164.wav,0
242572.wav,0
242573.wav,0
242574.wav,0
41489.wav,0
21137.wav,0
242576.wav,0
22519.wav,0
260124.wav,0
33700.wav,0
102821.wav,0
79669.wav,0
23735.wav,0
22588.wav,0
76613.wav,0
16198.wav,0
72006.wav,0
16197.wav,0
72009.wav,0
324435.wav,0
255317.wav,0
103382.wav,0
103385.wav,0
104922.wav,0
103390.wav,0
45923.wav,0
252005.wav,0
169959.wav,0
165236.wav,0
165238.wav,0
165239.wav,0
63352.wav,0
165242.wav,0
35969.wav,0
396170.wav,0
194872.wav,0
238793.wav,0
237412.wav,0
353646.wav,0
127862.wav,0
163328.wav,0
163329.wav,0
163330.wav,0
163331.wav,0
163332.wav,0
163333.wav,0
163334.wav,0
162823.wav,0
163335.wav,0
163336.wav,0
162825.wav,0
163338.wav,0
163340.wav,0
162828.wav,0
162830.wav,0
162829.wav,0
162832.wav,0
162833.wav,0
162827.wav,0
162834.wav,0
162836.wav,0
162837.wav,0
165398.wav,0
165397.wav,0
165400.wav,0
162835.wav,0
165402.wav,0
165403.wav,0
165404.wav,0
165405.wav,0
165406.wav,0
165407.wav,0
165408.wav,0
165409.wav,0
160802.wav,0
160803.wav,0
165412.wav,0
160805.wav,0
160806.wav,0
165415.wav,0
165414.wav,0
165410.wav,0
160810.wav,0
165419.wav,0
160811.wav,0
165421.wav,0
165422.wav,0
160815.wav,0
160816.wav,0
160814.wav,0
160818.wav,0
165427.wav,0
160820.wav,0
160821.wav,0
165423.wav,0
110135.wav,0
165428.wav,0
165425.wav,0
160823.wav,0
163342.wav,0
160822.wav,0
379384.wav,0
66116.wav,0
160801.wav,0
237128.wav,0
237130.wav,0
237142.wav,0
160804.wav,0
205401.wav,0
205402.wav,0
205403.wav,0
205404.wav,0
205405.wav,0
205406.wav,0
205407.wav,0
237152.wav,0
205409.wav,0
205410.wav,0
205408.wav,0
237155.wav,0
160807.wav,0
160808.wav,0
160809.wav,0
264309.wav,0
62589.wav,0
50813.wav,0
160812.wav,0
215685.wav,0
46734.wav,0
165396.wav,0
160817.wav,0
79379.wav,0
147103.wav,0
160819.wav,0
147107.wav,0
147105.wav,0
86184.wav,0
75436.wav,0
113328.wav,0
147125.wav,0
113335.wav,0
147129.wav,0
113338.wav,0
113339.wav,0
147130.wav,0
113343.wav,0
113344.wav,0
147136.wav,0
147132.wav,0
113350.wav,0
147148.wav,0
162824.wav,0
108751.wav,0
113359.wav,0
147155.wav,0
147156.wav,0
432346.wav,0
165411.wav,0
165413.wav,0
236.wav,0
71927.wav,0
165416.wav,0
112380.wav,0
165417.wav,0
162826.wav,0
165418.wav,0
336648.wav,0
250633.wav,0
165420.wav,0
163103.wav,0
163104.wav,0
163105.wav,0
165424.wav,0
163106.wav,0
163107.wav,0
163108.wav,0
111905.wav,0
163111.wav,0
163109.wav,0
163110.wav,0
163114.wav,0
360743.wav,0
165426.wav,0
163113.wav,0
163112.wav,0
163337.wav,0
111947.wav,0
163156.wav,0
163339.wav,0
166265.wav,0
166266.wav,0
244609.wav,0
275332.wav,0
109576.wav,0
163341.wav,0
29610.wav,0
29612.wav,0
379368.wav,0
379372.wav,0
379374.wav,0
100850.wav,0
100856.wav,0
100857.wav,0
136418.wav,0
336384.wav,0
336385.wav,0
264194.wav,0
420867.wav,0
420869.wav,0
188430.wav,0
395280.wav,0
137235.wav,0
154645.wav,0
414744.wav,0
386074.wav,0
315931.wav,0
418853.wav,0
72743.wav,0
94766.wav,0
202290.wav,0
423488.wav,0
418883.wav,0
423494.wav,0
162889.wav,0
162893.wav,0
415312.wav,0
364625.wav,0
394327.wav,0
344664.wav,0
65626.wav,0
271456.wav,0
413280.wav,0
274020.wav,0
125549.wav,0
106099.wav,0
190580.wav,0
251002.wav,0
123003.wav,0
68731.wav,0
377990.wav,0
240779.wav,0
320139.wav,0
408205.wav,0
405650.wav,0
405651.wav,0
56982.wav,0
117403.wav,0
336541.wav,0
214687.wav,0
202400.wav,0
200353.wav,0
200352.wav,0
200351.wav,0
334503.wav,0
368299.wav,0
116396.wav,0
218285.wav,0
349358.wav,0
199344.wav,0
199345.wav,0
199351.wav,0
388284.wav,0
219338.wav,0
199373.wav,0
199374.wav,0
199375.wav,0
79057.wav,0
199376.wav,0
79060.wav,0
199377.wav,0
199378.wav,0
199380.wav,0
212178.wav,0
221914.wav,0
379612.wav,0
432349.wav,0
432350.wav,0
79070.wav,0
238300.wav,0
180453.wav,0
325349.wav,0
199398.wav,0
325350.wav,0
325351.wav,0
337130.wav,0
90347.wav,0
325352.wav,0
410861.wav,0
199407.wav,0
347385.wav,0
203003.wav,0
203004.wav,0
325885.wav,0
218875.wav,0
325887.wav,0
218876.wav,0
203009.wav,0
415485.wav,0
218877.wav,0
212741.wav,0
144135.wav,0
401672.wav,0
257801.wav,0
261386.wav,0
422667.wav,0
263949.wav,0
404241.wav,0
404242.wav,0
263953.wav,0
263952.wav,0
175383.wav,0
404248.wav,0
263955.wav,0
199453.wav,0
399137.wav,0
199467.wav,0
199468.wav,0
391982.wav,0
105264.wav,0
199473.wav,0
199474.wav,0
92978.wav,0
79157.wav,0
199472.wav,0
79159.wav,0
208690.wav,0
60730.wav,0
79158.wav,0
361278.wav,0
199486.wav,0
199487.wav,0
199488.wav,0
238401.wav,0
199490.wav,0
216388.wav,0
216389.wav,0
199491.wav,0
199492.wav,0
199493.wav,0
199494.wav,0
164685.wav,0
238424.wav,0
274777.wav,0
52062.wav,0
52063.wav,0
256864.wav,0
146785.wav,0
52064.wav,0
256863.wav,0
256869.wav,0
256870.wav,0
79223.wav,0
79224.wav,0
79225.wav,0
79226.wav,0
79228.wav,0
79229.wav,0
337278.wav,0
337279.wav,0
66945.wav,0
155518.wav,0
187267.wav,0
428932.wav,0
386439.wav,0
193416.wav,0
390540.wav,0
138125.wav,0
428430.wav,0
335759.wav,0
195990.wav,0
96155.wav,0
264097.wav,0
118186.wav,0
118189.wav,0
329135.wav,0
33721.wav,0
255418.wav,0
261567.wav,0
261568.wav,0
261570.wav,0
239044.wav,0
378317.wav,0
260558.wav,0
260559.wav,0
364496.wav,0
276948.wav,0
325593.wav,0
65498.wav,0
325596.wav,0
261597.wav,0
199645.wav,0
169951.wav,0
199649.wav,0
408547.wav,0
162787.wav,0
141288.wav,0
365545.wav,0
343531.wav,0
148972.wav,0
433645.wav,0
254961.wav,0
240125.wav,0
322558.wav,0
336383.wav,0
49156.wav,0
49158.wav,0
49160.wav,0
196104.wav,0
49163.wav,0
49164.wav,0
400927.wav,0
424994.wav,0
275491.wav,0
275493.wav,0
275494.wav,0
94251.wav,0
324669.wav,0
366154.wav,0
74328.wav,0
74329.wav,0
74331.wav,0
74332.wav,0
74334.wav,0
74335.wav,0
74337.wav,0
164469.wav,0
164473.wav,0
190073.wav,0
190074.wav,0
190075.wav,0
190076.wav,0
324743.wav,0
156305.wav,0
156306.wav,0
156307.wav,0
156308.wav,0
156309.wav,0
156310.wav,0
156311.wav,0
156312.wav,0
156313.wav,0
431769.wav,0
156315.wav,0
156316.wav,0
156317.wav,0
156318.wav,0
156319.wav,0
156320.wav,0
156321.wav,0
156322.wav,0
156323.wav,0
156324.wav,0
156325.wav,0
156326.wav,0
156327.wav,0
156328.wav,0
156329.wav,0
156330.wav,0
156331.wav,0
156332.wav,0
156333.wav,0
156334.wav,0
156335.wav,0
156337.wav,0
156338.wav,0
156340.wav,0
351422.wav,0
196295.wav,0
239304.wav,0
46289.wav,0
46290.wav,0
196316.wav,0
196317.wav,0
196318.wav,0
196319.wav,0
196321.wav,0
196322.wav,0
423892.wav,0
196326.wav,0
196328.wav,0
423893.wav,0
196333.wav,0
196334.wav,0
196335.wav,0
196336.wav,0
196337.wav,0
423895.wav,0
423894.wav,0
196343.wav,0
196345.wav,0
423896.wav,0
196347.wav,0
196348.wav,0
196349.wav,0
423897.wav,0
196351.wav,0
196352.wav,0
196353.wav,0
348935.wav,0
244489.wav,0
35107.wav,0
370982.wav,0
102695.wav,0
102696.wav,0
102697.wav,0
102698.wav,0
354099.wav,0
59713.wav,0
337735.wav,0
337736.wav,0
66390.wav,0
66391.wav,0
339452.wav,0
237406.wav,0
399208.wav,0
399210.wav,0
399211.wav,0
399212.wav,0
399213.wav,0
399214.wav,0
399215.wav,0
399216.wav,0
399217.wav,0
399218.wav,0
399219.wav,0
399220.wav,0
45435.wav,0
50043.wav,0
219519.wav,0
219520.wav,0
371583.wav,0
95105.wav,0
95106.wav,0
274310.wav,0
57746.wav,0
108954.wav,0
378284.wav,0
36269.wav,0
36270.wav,0
36271.wav,0
431770.wav,0
325561.wav,0
431771.wav,0
431772.wav,0
351687.wav,0
423887.wav,0
431775.wav,0
235472.wav,0
423889.wav,0
218067.wav,0
423890.wav,0
423888.wav,0
431776.wav,0
218071.wav,0
423891.wav,0
398809.wav,0
398810.wav,0
398811.wav,0
388572.wav,0
398813.wav,0
398814.wav,0
398812.wav,0
398815.wav,0
398816.wav,0
398817.wav,0
325594.wav,0
421878.wav,0
339447.wav,0
339448.wav,0
339449.wav,0
339450.wav,0
339451.wav,0
420930.wav,0
402723.wav,0
265361.wav,0
209582.wav,0
168790.wav,0
190468.wav,0
373678.wav,0
373683.wav,0
116767.wav,0
373685.wav,0
24686.wav,0
6255.wav,0
6261.wav,0
24695.wav,0
24696.wav,0
373709.wav,0
184483.wav,0
184484.wav,0
184486.wav,0
327857.wav,0
266446.wav,0
266448.wav,0
373723.wav,0
